"pressure","temperature"
5.0e7,600.0
1.1557766615043521e8,620.1261064274582
1.8132493102496228e8,637.3474313042635
2.472327028173891e8,650.534934456485
3.1329392981207526e8,662.0786324815713
3.795031935803486e8,671.6013499312066
4.4585594301319844e8,680.6041649610848
5.123483269676053e8,688.6667559298769
5.789769988367426e8,696.0034945595663
6.457390283315367e8,703.2383920200522
7.126317931103936e8,710.1594700266594
7.796529851703532e8,716.6535789863506
8.468005179415933e8,723.1349554148752
9.140724960562413e8,729.613671487813
9.814672039836727e8,735.9058210693162
1.0489830726677319e9,741.9762632430827
1.116618645277797e9,747.8427074758113
1.1843725687602654e9,753.502652104754
1.252243572527238e9,758.9721820372681
1.3202304532792628e9,764.2672057759881
1.3883320952094867e9,769.4016779798314
1.4565474383862875e9,774.3880927477031
1.524875475820344e9,779.2364076261337
1.5933152725573728e9,783.9578806216128
1.661865917613503e9,788.5584945745176
1.7305265713203273e9,793.0489201785736
1.799296411309656e9,797.4330675509226
1.8681746740432117e9,801.7199813958729
1.9371606168038054e9,805.9127906750123
2.0062535354694002e9,810.0183820164789
2.075452759787467e9,814.0410665305528
2.1447576372292662e9,817.9841013878854
2.21416755935595e9,821.8539139558912
2.283681930665765e9,825.6511354098241
2.353300178869755e9,829.3810056034226
2.423021764234296e9,833.0473549161916
2.492846156055233e9,836.6504341922689
2.5627728509554224e9,840.195425950922
2.6328013679158278e9,843.6847198238811
2.702931232465995e9,847.1183650930419
2.773161991311827e9,850.5007258020249
2.8434932161604695e9,853.834362992855
2.913924485597461e9,857.1188209928109
2.9844553836373954e9,860.3568488908094
3.0550855267326336e9,863.5520888044343
3.125814541095835e9,866.7044416160073
3.196642051115461e9,869.8141626472449
3.2675677023424253e9,872.8848495449382
3.338591159174091e9,875.9182271113358
3.409712091868997e9,878.9139705034014
3.4809301675583982e9,881.8725261202543
3.552245078241585e9,884.7972701886493
3.6236565295527277e9,887.6893583056428
3.6951642315782266e9,890.5485403176826
3.766767891516231e9,893.3748659923697
3.838467231114973e9,896.1709528595412
3.910261992101625e9,898.9385290794725
3.9821519222737684e9,901.677382530115
4.0541367664845605e9,904.3873182950833
4.1262162693253407e9,907.069259134001
4.198390200572647e9,909.725825875524
4.270658338502058e9,912.3573984044235
4.343020463392521e9,914.9637996317259
4.415476353248368e9,917.544870518771
4.488025787089808e9,920.1016716831516
4.560668566919079e9,922.6364140577489
4.633404502382207e9,925.1493271657027
4.706233404210435e9,927.6402555023128
4.779155081202329e9,930.1090539487059
4.852169340239231e9,932.5560467216463
4.925276006750006e9,934.9833280329705
4.998474916382238e9,937.3916018533522
5.0717659084180765e9,939.7807444670932
5.145148820421167e9,942.15063439898
5.218623488247218e9,944.5011524216319
5.292189748493949e9,946.8330302631479
5.365847457887447e9,949.1480417256613
5.439596479726041e9,951.4464388279087
5.513436678553769e9,953.7281255778947
5.587367917302116e9,955.9930004972103
5.661390057387245e9,958.2409637816553
5.7355029587172785e9,960.4723487725864
5.809706499769472e9,962.6888497407971
5.884000566370823e9,964.8908700673328
5.958385047171813e9,967.0783350312779
6.032859829153374e9,969.2511773993119
6.107424797831492e9,971.4093147942247
6.1820798373552e9,973.5526626817353
6.256824834444994e9,975.6820129115218
6.331659692932308e9,977.7986324866614
6.406584322320963e9,979.9026031562856
6.481598632405496e9,981.9938524154416
6.55670260337277e9,984.1063951498802
6.631896656784252e9,986.3054944940942
6.707181403849467e9,988.6070913215517
6.782557535240866e9,991.0195872380027
6.858025799020567e9,993.5529165091024
6.933586993472589e9,996.2168647624009
7.009241966929954e9,999.0219238442418
7.084991559818825e9,1001.9359575828961
7.160836041483513e9,1004.861243703808
7.236775452987158e9,1007.7780616229661
7.312809745739912e9,1010.6863408512137
7.388938876249907e9,1013.5866597810224
7.465162823569303e9,1016.4798164580851
7.541481574654205e9,1019.3658478648487
7.6178951160354805e9,1022.2448138902446
7.694403433109407e9,1025.1166695929937
7.771006510348151e9,1027.9813268232463
7.847704331508751e9,1030.838716676239
7.924496879629818e9,1033.688774968797
8.001384137285911e9,1036.517111894346
8.07836610198116e9,1039.2713242101013
8.15544277105222e9,1041.9385305794528
8.23261413718333e9,1044.5183633968516
8.309880185101945e9,1047.01048335079
8.387240891801883e9,1049.414574246754
8.464696226770615e9,1051.7303350385841
8.542246152220341e9,1053.9575055155144
8.619890623239687e9,1056.0958902567052
8.69762958700454e9,1058.159918806902
8.775462968116745e9,1060.1965944648425
8.853390681804703e9,1062.2167191322742
8.931412638600689e9,1064.2202606815645
9.009528747655693e9,1066.2071881881452
9.08773891674484e9,1068.17747191834
9.166043052272932e9,1070.131083317092
9.244441059279942e9,1072.0679949955972
9.322932841446676e9,1073.98818863345
9.401518300754805e9,1075.8916862882177
9.480197346899702e9,1077.7835666061383
9.55896992069329e9,1079.6699453954982
9.637835974057375e9,1081.5511583113362
9.716795459569815e9,1083.4271895650777
9.795848329222055e9,1085.2980235726332
9.874994534417933e9,1087.1636449538676
9.95423402597242e9,1089.024038532056
1.003356675411044e10,1090.8791893333262
1.0112992668465609e10,1092.7290855379995
1.019251171787678e10,1094.5737580292762
1.0272123850938984e10,1096.4133980154345
1.0351829036285072e10,1098.2485401464266
1.0431627250233395e10,1100.0792899277512
1.0511518472353483e10,1101.905626643257
1.059150268170719e10,1103.7275353815883
1.0671579856847181e10,1105.5450013867544
1.0751749975815361e10,1107.3580100579038
1.0832013016141417e10,1109.1665469490922
1.091236895484128e10,1110.970597769038
1.0992817768415583e10,1112.7701592496887
1.1073359432490286e10,1114.565267879266
1.1153993921973583e10,1116.3560346313056
1.1234721228666965e10,1118.1429264727028
1.1315541353074825e10,1119.9260886439881
1.139645429949901e10,1121.7055069461583
1.1477460071818989e10,1123.4811665253937
1.155855867349024e10,1125.253045360837
1.1639750107542355e10,1127.021123913472
1.1721034376577374e10,1128.7853885362626
1.1802411482768082e10,1130.5458256995294
1.18838814278564e10,1132.3024280986272
1.1965444212896341e10,1134.0552259664366
1.2047099838248343e10,1135.8042312461891
1.2128848303736448e10,1137.5495412925814
1.221068962664979e10,1139.291585262503
1.229262383106951e10,1141.0304604396488
1.2374650944320162e10,1142.7661536970813
1.245677099339363e10,1144.4986519953093
1.2538984004947468e10,1146.22794238236
1.2621290005303293e10,1147.9540119938467
1.2703689020445107e10,1149.6768424692623
1.2786181076017578e10,1151.396413604792
1.2868766197297466e10,1153.1127290666946
1.2951444408853271e10,1154.82582087032
1.3034215734766832e10,1156.5356857724128
1.3117080198716688e10,1158.242311394626
1.3200037826389174e10,1159.945867161281
1.3283088659328129e10,1161.6466926712994
1.3366232745008234e10,1163.344832458045
1.3449470132583838e10,1165.0402744960088
1.353280087097032e10,1166.733006824434
1.361622500884256e10,1168.4230175474272
1.3699742594633461e10,1170.110294834075
1.3783353676532362e10,1171.7948269185467
1.3867058302482126e10,1173.476612812225
1.3950856519822235e10,1175.155678067125
1.4034748375501932e10,1176.8320169960243
