"pressure","temperature"
3.3583462920905125e10,2931.3690020643658
3.368001056014891e10,2932.877413536519
3.3776666243426353e10,2934.400142171693
3.387343016364351e10,2935.9372180309692
3.3970302514709614e10,2937.488671357697
3.406728349154842e10,2939.054532578711
3.4164373290109486e10,2940.6348323055618
3.426157210737983e10,2942.229605263836
3.4358880141203873e10,2943.83889865415
3.445629759039945e10,2945.4627484201987
3.4553824654807526e10,2947.1011865088985
3.4651461535343e10,2948.754245064676
3.474920843400666e10,2950.421956430801
3.484706555389748e10,2952.1043531507257
3.4945033099224785e10,2953.8014679694315
3.504311127532079e10,2955.513333834785
3.514130028865324e10,2957.2399838989077
3.5239600346838e10,2958.981451519549
3.533801165865212e10,2960.7377702614713
3.543653443404679e10,2962.508973897846
3.553516888416053e10,2964.2950964116562
3.56339152213326e10,2966.096171997113
3.573277365911646e10,2967.9122350610783
3.583174441229346e10,2969.7417662208927
3.593082768476724e10,2971.5751558516345
3.603002367069261e10,2973.4074343167354
3.612933256042429e10,2975.238597624596
3.6228754544751274e10,2977.068641781414
3.632828981489767e10,2978.897562791178
3.642793856252366e10,2980.725356655654
3.652770097972641e10,2982.552019374373
3.662757725904094e10,2984.377546944622
3.672756759344104e10,2986.2019353614314
3.682767217634016e10,2988.025180617566
3.692789120159231e10,2989.84727870351
3.702822486349293e10,2991.668225607455
3.71286733567798e10,2993.4880173152933
3.722923687658943e10,2995.30665982088
3.73299156182484e10,2997.12416644545
3.7430709777430374e10,2998.9405356105094
3.753161955022683e10,3000.7557632913285
3.763264513317363e10,3002.5698454605117
3.773378672325192e10,3004.3827780879806
3.7835044517888954e10,3006.194557140963
3.793641871495883e10,3008.0051785839764
3.803790951278344e10,3009.814638378817
3.813951711013316e10,3011.622932484543
3.824124170622779e10,3013.4300568574613
3.8343083500737206e10,3015.236007451113
3.8445042693782265e10,3017.0407802162586
3.8547119485935524e10,3018.8443711008626
3.864931407822206e10,3020.6467760500786
3.8751626672120224e10,3022.447991006234
3.8854057469562416e10,3024.248011908814
3.895660667293581e10,3026.0468771940855
3.905927449738743e10,3027.8448150537865
3.9162061167671684e10,3029.6419265155714
3.926496691302911e10,3031.438208276836
3.936799196337473e10,3033.2336570320563
3.947113654930062e10,3035.0282694727744
3.957440090207842e10,3036.8220422875856
3.967778525366187e10,3038.6149721621227
3.978128983668941e10,3040.4070557790387
3.988491488448662e10,3042.1982898179936
3.998866063106889e10,3043.988670955638
4.009252731114391e10,3045.7781958655974
4.019651516011433e10,3047.5668623366214
4.030062441394915e10,3049.354682408759
4.040485530910049e10,3051.1416647578826
4.050920808264004e10,3052.9278060334195
4.061368297234218e10,3054.7131028813774
4.071828021668658e10,3056.4975519443287
4.082300005486075e10,3058.281149861389
4.092784272676272e10,3060.0638932682045
4.103280847300359e10,3061.845778796928
4.113789753491026e10,3063.6268030762053
4.124311015452791e10,3065.406962731156
4.134844657462278e10,3067.1862543833513
4.1453907038684746e10,3068.964674650797
4.155949179093e10,3070.7422201479153
4.166520107630372e10,3072.5188874855253
4.177103514048271e10,3074.2946732708215
4.18769942298781e10,3076.0695741073546
4.198307859163802e10,3077.8435865950128
4.208928847365029e10,3079.61670733
4.219562412454515e10,3081.388932904815
4.230208579369789e10,3083.1602599082325
4.240867373550414e10,3084.930834407401
4.251538822032149e10,3086.7008372097293
4.262222952500378e10,3088.470277120236
4.272919792803479e10,3090.2391515319187
4.283629370889818e10,3092.00745783511
4.294351714808252e10,3093.7751934174694
4.305086852708623e10,3095.5423556639635
4.315834812842268e10,3097.308941956855
4.3265956235625206e10,3099.0749496756885
4.3373693133252235e10,3100.8403761972754
4.348155910689238e10,3102.6052234372137
4.358955444289504e10,3104.3695070579297
4.369767942853647e10,3106.1332291051863
4.380593435208017e10,3107.8963869611234
4.391431950283757e10,3109.6589780049057
4.40228351711732e10,3111.420999612708
4.413148164851006e10,3113.1824491577
4.424025922733484e10,3114.943324010028
4.434916820120335e10,3116.7036215368007
4.445820886474581e10,3118.4633391020716
4.456738151367237e10,3120.2224740668216
4.467668644477844e10,3121.9810237889446
4.478612395595023e10,3123.7389856232276
4.489569434617024e10,3125.4963569213337
4.500539791552279e10,3127.253135031786
4.5115234965199585e10,3129.009317299948
4.522520579750536e10,3130.7649010680084
4.5335310715863464e10,3132.5198836749587
4.5445550024821556e10,3134.274262456579
4.555592403005731e10,3136.0280347454163
4.566643303838415e10,3137.7811978707673
4.5777077357757e10,3139.5337491586583
4.588785729727812e10,3141.2856859318276
4.5998773167202965e10,3143.037005625323
4.610982528448548e10,3144.787863745097
4.622101398275149e10,3146.538415945883
4.633233960253857e10,3148.288660394292
4.6443802485831566e10,3150.0385952558286
4.65554029760713e10,3151.7882186948905
4.6667141418163475e10,3153.537528874761
4.67790181584876e10,3155.2865239576086
4.689103354490596e10,3157.0352021044846
4.700318792668078e10,3158.783574390026
4.7115481654303535e10,3160.531652503483
4.7227915079675575e10,3162.2794348228126
4.73404885562114e10,3164.0269195230812
4.745320243885068e10,3165.7741047780864
4.756605708406753e10,3167.520988760355
4.7679052849880135e10,3169.2675696411375
4.779219009586014e10,3171.013845590402
4.7905469183142365e10,3172.759814776832
4.8018890474434456e10,3174.5054753678205
4.813245433402667e10,3176.2508255294674
4.8246161127801704e10,3177.995863426571
4.836001122324464e10,3179.7405872226277
4.8474004989452934e10,3181.4849950798225
4.858814279714652e10,3183.2290851590283
4.870242501867791e10,3184.9728556197974
4.881685202804251e10,3186.7163046203586
4.8931424200888916e10,3188.4594303176104
4.90461419145293e10,3190.202230867116
4.916100554794992e10,3191.9447044230983
4.927601548182171e10,3193.6868491384334
4.9391172098510895e10,3195.4286631646464
4.950647578208977e10,3197.1701446519032
4.962192691834751e10,3198.911291749008
4.973752589480108e10,3200.652102603393
4.9853273100706276e10,3202.3925753611156
4.996916892706877e10,3204.1327081668514
5.0085213768801544e10,3205.8725840552215
5.020140803962534e10,3207.6123787334327
5.0317752161813126e10,3209.3521219394597
5.043424656193032e10,3211.0918127410787
5.055089166866502e10,3212.8314502082867
5.066768791280865e10,3214.5710407437955
5.0784635727004715e10,3216.3105994342086
5.090173554594643e10,3218.050128268195
5.101898780646657e10,3219.789626346688
5.113639294759396e10,3221.52909277287
5.1253951410569405e10,3223.268526652202
5.137166363886176e10,3225.007927092442
5.148953007818423e10,3226.7472932036753
5.160755117651078e10,3228.486624098338
5.172572738409271e10,3230.225918891242
5.1844059153475395e10,3231.965176699603
5.196254693951515e10,3233.7043966430656
5.2081191199396324e10,3235.4435778437305
5.219999239264845e10,3237.18271942618
5.231895098116373e10,3238.921820517505
5.243806742921447e10,3240.6608802473343
5.255734220347088e10,3242.399897747859
5.267677577301896e10,3244.1388721538638
5.279636860937848e10,3245.877802602752
5.291612118652134e10,3247.6166882345756
5.303603398088987e10,3249.355528192063
5.315610747141555e10,3251.094321620648
5.327634213953766e10,3252.833067668499
5.339673846922233e10,3254.57176548655
5.351729694698163e10,3256.3104142285265
5.363801806189299e10,3258.04901305098
5.375890230561861e10,3259.787561113314
5.3879950172425255e10,3261.5260575778184
5.400116215920416e10,3263.2645016096976
5.4122538765491135e10,3265.002892377103
5.424408049348688e10,3266.741229051165
5.436578784807746e10,3268.479552216296
5.448766134414097e10,3270.2198688517747
5.460970151680626e10,3271.964144602806
5.473190891039888e10,3273.7124017356505
5.4854284072469986e10,3275.46464385656
5.497682755391445e10,3277.220883841962
5.509953990903866e10,3278.9811346420033
5.522242169559154e10,3280.7454092811886
5.5345473474795906e10,3282.513720859023
5.546869581138026e10,3284.286082550665
5.559208927361082e10,3286.062507607584
5.571565443332414e10,3287.8430093582265
5.5839391865959984e10,3289.6276012086932
5.5963302150594604e10,3291.41629664342
5.608738586997448e10,3293.2091092258697
5.621164361055041e10,3295.00605259923
5.633607596251207e10,3296.8071404871207
5.646068351982296e10,3298.612386694311
5.65854668802558e10,3300.421805107443
5.67104266454283e10,3302.235409695764
5.6835563420839485e10,3304.0532145118696
5.6960877815906334e10,3305.875233692454
5.708637044400103e10,3307.7014814590707
5.721204192248848e10,3309.531972118901
5.7337892872764496e10,3311.3667200655336
5.746392392029431e10,3313.2057397797516
5.759013569465167e10,3315.0490458303325
5.771652882955836e10,3316.8966528748547
5.7843103962924194e10,3318.748575660513
5.796986173688768e10,3320.6048290249523
5.809680279785697e10,3322.4654278971007
5.822392779655155e10,3324.3303872980205
5.8351237388044235e10,3326.199722341767
5.8478732231803955e10,3328.0734482362577
5.8606412991738846e10,3329.951658514699
5.8734280335868385e10,3331.8346256184636
5.886233493654184e10,3333.7222384343513
5.8990577470566e10,3335.6142556006425
5.9119008619327835e10,3337.510250270125
5.9247629080847534e10,3339.408221033999
5.937643957417737e10,3341.3068597364804
5.950544082953795e10,3343.20616841897
5.963463358217057e10,3345.1061491460637
5.976401857238727e10,3347.0068040058095
5.9893596545621666e10,3348.9081351099685
6.002336825248036e10,3350.8101445942816
6.015333444879505e10,3352.712834618737
6.028349589567532e10,3354.616207367842
6.041385335956217e10,3356.520265050901
6.054440761228218e10,3358.425009902293
6.067515943110253e10,3360.330444181758
6.080610959878656e10,3362.2365701746826
6.093725890365028e10,3364.143390192394
6.106860813961949e10,3366.0509065724527
6.120015810628777e10,3367.959121678957
6.1331909608975174e10,3369.8680379028447
6.146386345878777e10,3371.7776576622023
6.1596020472678024e10,3373.6879834025776
6.1728381473505905e10,3375.5990175972984
6.1860947290100975e10,3377.5107627477955
6.199371875732515e10,3379.4232213839264
6.212669671613653e10,3381.3363960643105
6.2259882013653915e10,3383.2502893766614
6.239327550322242e10,3385.1649039381327
6.25268780444798e10,3387.0802423956616
6.266069050342388e10,3388.996309971192
6.279471375215391e10,3390.9131268233928
6.292894866894217e10,3392.830705542426
6.306339613849129e10,3394.7490489564
6.3198057052132675e10,3396.6681599251756
6.333293230789857e10,3398.5880413407463
6.346802281059518e10,3400.508696127626
6.360332947187681e10,3402.430127243237
6.373885321032117e10,3404.3523376783105
6.38745949515056e10,3406.275330457288
6.401055562808452e10,3408.19910863873
6.4146736179868e10,3410.123675315733
6.428313755390137e10,3412.0490580527467
6.441976072085473e10,3413.9754180616883
6.455660667399353e10,3415.9028439910885
6.469367642065821e10,3417.8313404760365
6.483097097636571e10,3419.7609121998744
6.496849136490575e10,3421.6915638948103
6.5106238618438416e10,3423.623300342532
6.5244213777593475e10,3425.5561263748364
6.5382417891570984e10,3427.490046874268
6.552085201824368e10,3429.4250667747674
6.565951722426084e10,3431.361191062328
6.579841458515381e10,3433.2984247756685
6.5937545185443245e10,3435.2367730069104
6.607691011874797e10,3437.1762409022713
6.6216510487895615e10,3439.116833662767
6.635634740503499e10,3441.0585565449264
6.649642199175031e10,3443.0014148615173
6.663673537917715e10,3444.945413982285
6.677728870812038e10,3446.8905593347035
6.691808312917394e10,3448.8368564047373
6.7059119802682396e10,3450.78432466456
6.720039989849836e10,3452.73298572913
6.734192459643379e10,3454.6828460325505
6.748369508656043e10,3456.633911394365
