"pressure","temperature"
5.0e7,500.0
1.196762786264872e8,510.6351293225941
1.895090117607376e8,519.7963427705998
2.594926528917559e8,526.7161889017708
3.2962230673775184e8,532.9946193346852
3.9989416911053085e8,539.174569115955
4.7030516667907023e8,544.8689341985595
5.408524229882593e8,550.2218567226402
6.115334512469443e8,555.5219847722907
6.823460328291643e8,560.4950617808856
7.532881299940063e8,565.3351165207475
8.243579100770073e8,570.1869376921505
8.955537058003334e8,574.9201524988694
9.668739704585975e8,579.4843336610716
1.0383172979664848e9,584.0257869723678
1.1098823853238268e9,588.4684549206064
1.1815680194720786e9,592.7809310690252
1.2533730535349214e9,596.9678338075813
1.3252964049818408e9,601.0392100547621
1.397337063738151e9,605.0034066786118
1.4694940773671734e9,608.8682190018028
1.5417665338556461e9,612.6396396924581
1.614153587297478e9,616.3244204237344
1.6866544174487352e9,619.9271694698325
1.759268259374296e9,623.4533016393075
1.8319943725143328e9,626.9066170445093
1.9048320638193178e9,630.2919656151604
1.9777806597520194e9,633.6118597998947
2.0508395309933367e9,636.8710409311618
2.1240080602242386e9,640.0706722366726
2.197285672052711e9,643.2155401780984
2.2706718069745774e9,646.3066477481149
2.344165922842702e9,649.3468845816375
2.417767513049045e9,652.3396412106081
2.491476080970635e9,655.2849929251834
2.5652911531504197e9,658.1864279357836
2.639212278059072e9,661.0456818548962
2.7132390105171747e9,663.8629249362762
2.7873709311002975e9,666.6414911390585
2.861607637499553e9,669.3826216951562
2.935948732415059e9,672.0862241628076
3.010393835266228e9,674.7550194656309
3.0849425877641993e9,677.3907360841066
3.159594638076892e9,679.9930192810763
3.2343496365201054e9,682.5632523656234
3.309207261640117e9,685.1039645553802
3.384167200818246e9,687.6152241813271
3.459229141397818e9,690.0968496788744
3.5343927809577065e9,692.5508923917024
3.6096578398045197e9,694.9790756185057
3.6850240449299808e9,697.3811495489937
3.7604911206297903e9,699.7569857212909
3.836058801265027e9,702.1084379403455
3.9117268425294585e9,704.4370490972431
3.987495006127935e9,706.7426248349003
4.0633630512030635e9,709.0249630051907
4.1393307392203956e9,711.2850703550786
4.215397854946716e9,713.524788943395
4.2915641906185203e9,715.7442237328098
4.367829538389259e9,717.9432223214762
4.444193688097119e9,720.1217255727726
4.520656438885265e9,722.2812357095374
4.597217608354516e9,724.4229635024983
4.673877019751965e9,726.5467772433196
4.7506344943581085e9,728.6525450837026
4.827489851166422e9,730.7401966449806
4.904442916557451e9,732.8110429670724
4.981493535175169e9,734.8662456481266
5.058641557265426e9,736.9056868374719
5.1358868313372e9,738.9292505761787
5.213229204171731e9,740.9368247589313
5.290668522199504e9,742.9289052059065
5.3682046511813135e9,744.9069508442773
5.445837463498713e9,746.8711826135498
5.523566833328924e9,748.8215036323584
5.601392633303862e9,750.757820559621
5.679314734516289e9,752.6800399939372
5.757333009656341e9,754.5887826271892
5.835447349095247e9,756.4852712479224
5.913657649091909e9,758.3696216870395
5.991963806608257e9,760.2417526142747
6.070365717230733e9,762.101583778629
6.148863275174031e9,763.9490360126198
6.227456373285066e9,765.7842874572657
6.306144919135959e9,767.6085032086706
6.384928828487228e9,769.4220919152151
